kol_id,influence_potential_score,rank
08042034-74d8-4c8f-9d2f-139dc29e4102,3.2413834350933812,370
bf9d4467-d80f-4536-96b6-92a2f448be5c,3.241278257717154,371
5c82b9b1-0412-417f-9b4f-b9a215e2a639,3.2379019736412618,372
1de13eca-a6fb-46a4-a8ed-a3742907cc08,3.237278016942342,373
8c521f04-f81d-451b-8de1-82e34f4cffac,3.2369875819761016,374
94d57abb-8698-4180-9847-d827d070d61d,3.2356489734609055,375
b7e5573f-d829-4ae8-a653-37e629252fff,3.234764040439093,376
b04169d5-25df-4133-b477-3869c764e8da,3.234311645023931,377
6892eb72-3c57-4ee4-ac2a-f28ca66ea52d,3.233911838479361,378
e1ae67e9-5809-41d4-b3d7-d713b44a336d,3.233707920716106,379
f277118b-b708-45ae-9af8-96b120550bdc,3.229071966791689,380
98aa41e2-704d-4d0f-9271-bdacd1e898db,3.2282191459428566,381
22c5b24d-5127-4169-8724-6112b5165da8,3.227530515205578,382
bf176d5a-c733-4ca4-91b9-9c05703d6e3c,3.2275199561584933,383
122faa13-2774-4703-a9ab-e7df3bbdd406,3.226980293720065,384
0b9802cc-6600-408f-bc27-74381fb483dd,3.226806686559884,385
0a629d0f-9ec1-4cdc-a3fe-b71e9ac9ed92,3.226551560331953,386
ddc6a81a-0cf4-4dfc-a656-a597e147ed6c,3.225556943632068,387
5ccbe465-b632-4bf5-86f1-2de266ad35c7,3.2253838684105496,388
0a6c28d4-1051-48dc-b361-6f56ac8fa89c,3.224725138269888,389
bb4ae410-c236-444f-a70c-5458df1b6739,3.2242006497356583,390
891b52d5-224c-44e3-b4fd-f90bcec3254e,3.224098884890889,391
542023ef-7611-411f-b192-29ebfacf3ba0,3.223660528453699,392
4a0fb0e7-751d-4471-b72e-b52603c99e92,3.2233316009355515,393
be1a5b8a-fc87-4a86-9f9e-180b533e531f,3.223268619707173,394
a0f3154e-8876-410e-af21-46ed8d7396fc,3.2232601759297603,395
35006722-af97-4637-ad73-383b02fd0ea4,3.220929558471523,396
80084efc-51de-4c44-a1ae-3a263850d2d6,3.2200614851818425,397
490bb747-0be8-4151-a302-c548cd7fad94,3.219894700354374,398
cc19a073-68b1-4754-8016-21b13ea716f6,3.2166166755388224,399
ae841767-b1a0-4167-9ce5-be44276f2d27,3.214876604044483,400
809beaab-0476-4798-9502-c92971ba9ed0,3.2148352438176033,401
d8f44966-2c78-4780-8472-008b4e8d954c,3.213808560869823,402
e0efd739-9c4d-421f-86bc-54c260ed6ef0,3.21334942988939,403
215066a5-9d3c-44b1-b0e8-ac4b4a4cdb71,3.212236017259384,404
dd3f6915-680a-4687-a7f9-8d0f064a186f,3.208681995623762,405
70a7c563-7203-4bdb-b9c9-2e297869e97a,3.206290475632602,406
652dd195-e841-484c-8c6f-5c5dda0a4da7,3.2055443591221873,407
58ae9534-c3a2-4265-a7f8-c40d63443945,3.204949709408921,408
4a599f01-d84a-4ff1-947d-d9725b35cc19,3.2047167307816533,409
fe436364-77d6-438c-8a0f-382e0a8d868b,3.204694458743879,410
a865afb3-487d-4a23-b2a6-aa9a46bb606b,3.204233791887449,411
bba1df3d-8de0-4bb4-b775-a3454d199572,3.203981272726933,412
ccfe9153-8a23-42f3-99b3-4216291dc6bc,3.2030254772910873,413
59661ce3-89cf-4da4-992c-6dc73fa4400e,3.2026697339641266,414
45f778bf-b6f2-443e-8f3a-8927200d36c6,3.2026603744829663,415
99638c46-3da9-4db0-9843-17ecbd4fb9c4,3.201961926160885,416
1c4f327c-264e-4691-a2e9-fd1cf5b8870e,3.201363741076897,417
acad9638-8a57-406e-9206-0ae93cf117b8,3.2010039406472437,418
979d296a-4d03-4fca-bf3a-2d7282728239,3.2003196166885015,419
b363f62b-09d8-47a6-a168-bd68fe4a8872,3.199270359508625,420
c65274ed-0a8c-4eab-8df5-749973ff17d1,3.1991407009181456,421
f6f5feb5-62f5-4650-be37-b2946c8471fa,3.1990925012807203,422
99a3985f-e81c-496a-8ca1-bd4b381a2693,3.1988705364557064,423
22e0ad86-a1cf-4967-933c-b13aefa6daa3,3.1985020459950677,424
d5d6559d-ac89-4458-ab97-ff9e74c75803,3.198053820318763,425
7ae8afa1-e63e-4c91-962d-2e93591ac1b0,3.1969534206587724,426
25180f43-481c-4d08-b814-1f56723891aa,3.195254098299533,427
ef94899b-1071-416f-af2c-c51139c8c162,3.1946902561171546,428
f7ea8d39-8387-4496-be63-b41ec62b81fd,3.1945740175324215,429
c0a56c47-f901-4952-9351-e5bd441ff60b,3.1934003392658834,430
846969f7-96f9-4ea2-bf0d-8d9c0811d3a7,3.1929345886632055,431
6f2ed538-6e7e-4a0a-8f1a-09036973d507,3.192794525734593,432
961b20d5-f84b-4122-8fed-babbdbc9b378,3.1916193313540564,433
b91ea0b6-de72-4250-8fa3-369f58e1c0fd,3.1912422218505014,434
113432ce-8137-4127-be88-f334fff7531b,3.189595374479834,435
9ca2dcc9-374e-489b-ad36-7506cac909d3,3.1888323884824628,436
aa64004b-2d18-4d21-a9b5-ec7825a0f5b1,3.188656629359101,437
ff329315-2801-4d8a-bbbd-947300143d96,3.1874674994235614,438
5749a4bc-a915-4620-94f3-e6c304f92ffa,3.1873934491349205,439
0bfdf32c-4218-46ae-9154-4a7fbe1da37e,3.1868274832699024,440
87cb2eba-08e0-43d3-94fd-39bf0c2cf82e,3.1854531187812647,441
0c973526-541e-420e-81d2-c3680930a8c5,3.1835586002724128,442
1e14f991-2f3b-4300-89e6-12067a39a3d4,3.1835005834949284,443
dfd8e269-d2b1-43ea-a96a-f410fd745638,3.183079313046942,444
2360f8ed-48c7-466d-9754-4a59344a1ee0,3.182077554241378,445
68989161-f893-421b-b26e-5eaa675d9597,3.1816154072018485,446
9843c1b1-0b66-4732-a585-f7a8c0c62227,3.1813025864781093,447
efd5a6bc-0ed9-491e-b1dc-d7fa9d7ae549,3.1803815679960916,448
446c4559-91b6-4526-84a0-603ec4125bc4,3.1797108193123567,449
ea4ab402-560b-4e6c-80d6-85c7803fdddb,3.1782521033405766,450
52cb80a1-ef98-462b-88a1-829260f69048,3.177889082191292,451
f5a1bc83-f591-4a01-8a7b-bf34127d2099,3.1771940167591213,452
1833714c-591c-48bb-918f-b64330ec4994,3.1771867529945643,453
077b708d-7a23-49c0-b410-e90df96c9c58,3.177147018862448,454
d7b7c83c-fafe-4e98-9af1-d0584b908dff,3.175997112276539,455
eb795cdd-20ca-4f1f-8201-be5621259432,3.1754729127965544,456
a79fad5f-0a6f-42f0-9151-6ac8655b3bd5,3.174846694955589,457
50f307e2-89ac-4f16-ae32-11040649aed7,3.1745664197090124,458
418a0c7f-5cbc-4ca5-8e87-29f0105ba160,3.1734750636273463,459
a26be98c-c7f5-4eaf-bc2c-74a8bd47456c,3.1734393283655775,460
06b058be-813a-43de-ad22-874f3df889a7,3.172508068100208,461
36c2f245-d33f-4fbb-af23-d0da2e7c3d47,3.172499201866617,462
5b2875d3-202c-4e84-a7cf-ab2a79d0b23d,3.1722640460740124,463
8f7b32d6-bf13-4daf-8016-76b21c60cd08,3.171902859306011,464
746059b6-87bd-4f3e-8081-2a0b690b5f16,3.1706925256792573,465
2832e939-15bd-4723-9656-6fd2cb109eed,3.170054093355593,466
87d5564a-7b5c-4c09-827c-dcff8f636d48,3.1700489053494554,467
e8988608-222d-485a-aa38-eedd7b196749,3.1699320448075854,468
5eec844e-1253-4d59-8f09-223eaaad6037,3.1682413628612074,469
2e7bade9-0ee5-4459-a10c-ab1590b6b79e,3.1675954472565335,470
6e506cd9-d4ec-4645-b760-e085f127f88b,3.1666532954080076,471
8eed7713-c63f-4fe1-99c5-9b2ad7ba9439,3.166142220921339,472
76695e37-8a93-44e2-82ca-a1a879f181bf,3.1660175869130645,473
eda7f260-e918-4cde-962e-03e2668bd95c,3.165809862894466,474
4634c269-33f9-423d-a080-11c6020f281e,3.1655395491477174,475
7b7b36be-4b9e-4d73-8db1-f0ff8a69fffa,3.165178932039086,476
449237cc-6f84-481c-8d6e-e383101c8dec,3.1640559083913726,477
af72c6b3-2d5a-4560-898c-afa93703d212,3.1632063628526215,478
e8fafd8b-9bae-4f10-bab2-9a0f0c58e043,3.1591709533232257,479
0047b0a7-fe1b-49b1-a795-005d3a62ede6,3.1587802420468205,480
19aec5ba-b4c7-4003-b9ac-bc4372690fb7,3.1587375220097242,481
c5262ad7-c0ad-4887-b5ea-6c68e42591ca,3.1575682920266614,482
72c0b16b-2f24-46ed-b5fd-ccdfe6c23ed3,3.155935616852364,483
b80d8e14-308a-4e94-a9e4-44bc32ca2534,3.1557541794280013,484
1e35422e-6694-4dd4-8290-2428a1087530,3.155419070306013,485
1d0bd41f-b986-4580-a988-b666c8ec4eb0,3.154930327870145,486
e62abb89-0575-4a91-8c3f-8cd1450ee734,3.154260696840184,487
c3dd4e55-f82c-40d2-a21a-7d4037b0fb0c,3.1541969111709305,488
099904f7-7321-467c-b20a-f306bc50195a,3.153440419270728,489
8d785542-d2e7-4889-9049-07043b0a6f4a,3.1514027864356122,490
c00a654e-959f-42f4-9e85-174bf9ab6bfb,3.1513934620846373,491
27455007-4cd5-4ad7-a501-a74dd4fe4973,3.150813335305027,492
a93832ac-8464-4e5a-be2c-727309f39bb5,3.1504079212651783,493
ee562ba5-0a18-418d-9f5a-a5bcecf4db11,3.150289665989856,494
e231125d-378e-46db-bc74-66571e9a27c7,3.149958585600475,495
2fd9ea03-190a-4aba-b41b-9b1751072ec7,3.14957036678457,496
4d75567d-afac-49b4-940c-3adc6b405093,3.149351406724112,497
c33eb90e-f3c5-402a-80bc-2c899a96d415,3.148101228682974,498
1d254cdb-2335-4585-9458-be4eb78ee8c8,3.1477767965361414,499
d9ee9ed6-5c2d-402a-8d85-a2cec9ea8a71,3.147052459362311,500
9b0b8714-3dd4-490e-abb6-3045cea47069,3.1470512735162437,501
16c6781d-8727-4455-aae3-033d4f92d4a6,3.1464368195893115,502
fb89d555-d28a-4105-8c86-9e2d1acb43f2,3.1413162093556206,503
7e1a6429-9643-4f2a-be77-b66cfff91145,3.1397055144895893,504
546b547d-09f6-42b2-a1bf-4ca4d2f1c98b,3.138740492481444,505
f71d0c11-2f9f-4a18-8f9e-bd02114bca0f,3.1375202476578252,506
8fafce03-09d4-44a6-8c3d-a1fd47794066,3.137513905144393,507
66860369-76f3-4394-a274-c5a48022f2ae,3.137180557168227,508
7abc90c1-a376-447f-bbcb-b25862678245,3.137110831257493,509
51e4704d-4615-4a7c-8a86-100898463869,3.1359508632045867,510
5174e292-0a0b-4d40-9263-28b11e0ddf87,3.1355345509974795,511
bdafa4c0-4fe1-479d-92c7-493e4aa7b98a,3.135106121173117,512
d6a9f5ff-bcf4-4f65-83b8-1b5b6a8ce048,3.135020605766024,513
af33a330-e076-43c2-a350-67368665603d,3.1347546566612983,514
3c62322c-c713-4cbd-91c7-502695fff067,3.1346327611489304,515
61576855-3e72-409c-95b0-d53e2e51b201,3.1335040554379976,516
9bf22698-7fd0-4050-a794-4ffc2dc52934,3.1330010295823008,517
475e844e-4aaf-49d8-a5c7-a8d25cd89ec9,3.1328427160900967,518
92788153-40fc-4b0a-afe3-c84df99084df,3.132772977583063,519
b2cd0480-e9ef-4c97-867e-f9d0aba8c453,3.1314924434122564,520
162c3e02-06c4-44ab-9888-6c32a0c967b8,3.130815364970997,521
b406b90c-0d86-4ffb-861d-747d1629fa50,3.1307607038438805,522
8a075c0f-8285-4d0f-9688-053c195307f3,3.130185468120448,523
773fff5f-2793-4b5f-9783-e3a927aaa0b0,3.129568041842557,524
38a4738d-7f1c-403e-bdeb-ef4668801df6,3.12948536181975,525
27b21f7a-f1f7-443c-9842-64d75500d410,3.1291816545519553,526
efb18230-91ee-4940-81a3-51071fe194e0,3.1290941991006593,527
67e36f5d-1d0b-45bc-abeb-57349a608c7d,3.1289931616941113,528
8e5464d7-a22b-4c79-a719-9ff220cb7fce,3.1289277205067063,529
9bef416d-5cd9-4c0d-aef3-f1c7dfc1f02f,3.1282920374699485,530
114c04d8-e35e-4d99-b0aa-c350a8d06233,3.128032012516499,531
eb340a28-f1ac-4c8b-a172-9377543693b4,3.126482981855546,532
02f09aeb-e8a8-4efb-90d5-b1ce1e0e1aa1,3.126052913296594,533
feda8830-9219-4c5d-8c3f-ad992aab3315,3.125964611046319,534
114bbc8a-6e11-4739-ae56-78bbab4c666d,3.1251097380540775,535
ecfa5eeb-3c73-485c-a6f3-9540b95cf085,3.1244697073032754,536
afb63186-d7d4-45ac-8f2d-6df9cf3e489e,3.1240042036014994,537
2c641430-397d-403a-85c6-241670378c92,3.1234078693942497,538
35a27930-1dec-46f4-be02-720f16f855cd,3.1220296787669484,539
e7e00c9c-8c24-4ec5-aa77-aba880aba7f2,3.121610273759951,540
df585f9d-73c2-4b51-b510-401b08082605,3.121501922813303,541
300e03e7-681a-490a-9a81-6754172c9317,3.1210634657599656,542
6132a757-fb2f-4c31-991b-a963b5614a6c,3.120773844675344,543
c92695b9-88aa-4df1-8b00-14e6356057cd,3.120099326319985,544
38f4aea1-35ee-4b31-bb68-4662d30ea982,3.119877500659907,545
81e8a2fb-fdd5-45a6-a8c8-d402b303a8b0,3.1195419714179393,546
24c43f70-2147-486b-a6b7-c172ae430b34,3.1191829991729536,547
32f7e384-7996-410b-8f7f-ccb576f68022,3.119138790340962,548
b778d6eb-ba42-4ab7-849e-c9b1189b24ba,3.118928972895857,549
48324fe9-edd9-40fe-8f9c-3849ee8596cb,3.117968251731312,550
a6f393f1-7f25-4d1f-9bc3-b840c6aab3e9,3.117540872729658,551
4763c4ab-fa61-4eab-a189-5a6ec7d4b66c,3.115924417886022,552
85642d38-323d-4583-9621-e7d401b9ec7b,3.115709131416016,553
206d6a66-cd1d-4bdf-a41a-a3ebe585cd89,3.1156224571034605,554
bda19127-2da6-46be-bd70-4bbe10916de1,3.1155705556751467,555
335f00a3-1f3a-44c9-a9a5-d3230719b6f4,3.114456290046188,556
5ce0bd1d-6425-43ec-b5b5-151547aa2b87,3.1135705117912242,557
601c9ae8-8484-4fe7-8ac4-b133b1bfc5f5,3.1105043556776177,558
59cc57e6-6ac6-45ff-8d8d-581ca2257c64,3.110432475463651,559
bc404858-14c2-420d-859b-63f047f3aea6,3.1101531320151445,560
db74ad13-a086-445e-8071-4bcff433ec79,3.109599051992438,561
c6b1a4b8-93e2-40ac-8abe-e4d1695f33d7,3.108691806391236,562
0079b00d-bbf2-45d3-aad8-76261852ca04,3.108139319043271,563
77e62ac5-47f8-46a0-8f19-ca82245de49b,3.107135850903311,564
ff40b93e-e4c9-4f97-aecb-41d31e963cd5,3.1068655857506764,565
542661dc-d018-486c-accc-0d988f2c1936,3.1049781588795633,566
dee95838-8e15-434d-8889-4deb9d059d93,3.1046316360434956,567
fb5b1dbb-f96b-461b-9cf9-2d6e21a86ab4,3.103133024104603,568
b97d5aad-e4b1-4571-bcb1-ced75e939609,3.1016958660953806,569
bb81aa3f-44da-49a3-93c2-fb862bb0b6bd,3.10122575622784,570
c63f7b6e-d5a7-4a18-98e3-5e992a553dbf,3.0995417509968015,571
167e95ae-465d-437a-b142-858201e4adf2,3.099119091975791,572
cba6090c-10b8-436f-9094-bbeed7073ea5,3.0973461758652245,573
56f67a09-d811-4f0d-8f7d-5d2e196939a7,3.0971126067293784,574
58fa5095-4c89-4946-be9f-002c92a525c4,3.096493949748207,575
2ed7933c-691f-4ba9-83f8-862937f94831,3.095806865966004,576
40b27315-a1cc-4dd5-b457-76545c9108a1,3.095623842524178,577
7b56e517-4a2c-4481-bbac-62b9da475fc7,3.09369789437046,578
1cb8d133-fedc-42ff-a1b1-6a553ffde966,3.0935034418345375,579
92855b4d-2b09-47e8-8a39-20013ec7e2d5,3.0916369937959134,580
da8e7338-dee0-4ede-8736-172760a5262d,3.0914892035544215,581
e042bd39-1b94-4246-8251-a701517f56d3,3.0912315739830047,582
ba97b9c1-c8a8-4905-8de3-31b9b5735186,3.0900951690154357,583
2179b01e-53ce-4d74-becb-94314cb7169d,3.0899199784523814,584
b33e47d9-237e-450c-b8f4-58cc4912cfdb,3.0899062365956618,585
5e015269-7d77-4e28-95d7-644071778546,3.0895188520679904,586
b20ce791-9bad-4b5f-a16e-55c339d511f8,3.089508331438998,587
e8b9eabe-dd1d-4172-b771-ab83619bd4fe,3.0893683867148884,588
0bca10cd-12d1-4c27-b09c-de7d080568a5,3.085461823807878,589
bf47e9db-05a4-4171-a5ef-f39838e18b63,3.0851434814645406,590
85db4046-534c-4851-a1df-0414b1dcab9b,3.083911107302014,591
d1abaaaf-5d07-49e5-a579-551c12b0b58d,3.0832282221022487,592
d96dcff7-bfa7-4305-bd45-0c2b776f92b4,3.0827601736751613,593
f2633895-08e7-4874-ae64-fb40778f2012,3.082197036803492,594
4c72cb79-80fa-4f6d-9574-d69b2d44980e,3.0818220232952935,595
83916607-62f6-4faf-8a28-02de33420249,3.081343548198975,596
f6e5178d-ea03-4e3d-9d43-b287d2263712,3.081101363928701,597
6162c551-0d17-478c-8410-8b8ce4927183,3.0810983861946775,598
bf09be3b-7650-42db-8ffe-c82bce080c17,3.0805849113448525,599
16d5a028-dc62-460e-b4f0-27e1fa294336,3.080578647623241,600
e61bd05e-50d6-4b1c-97b4-a30b189a37c6,3.080381239754907,601
0b674b13-3441-4057-8732-276b0bb56542,3.080327967649153,602
ad9061d6-de6c-4954-9dec-e2707c4e9db4,3.080064144828003,603
9d8eea77-802a-436f-8873-23efc7c30eaf,3.0794764463988504,604
1ff50e3a-90d0-4f4a-9070-94083bd95c93,3.079036544043545,605
5cfb9a57-4b68-4dd3-b195-01ca923b6b35,3.0778925231587393,606
2af44aec-ad5c-45eb-82a1-3f550be17ecb,3.0772409181388003,607
013eab80-994d-484b-8b10-cb978b743dcc,3.0767848147786108,608
c7ee242f-2e05-4367-932c-48a194d534df,3.0755716963178705,609
62d9920c-e547-402a-99db-ff33f89e759e,3.0741279866573326,610
7f49d368-85d0-40a5-b58e-7f66fff9c855,3.073924134125247,611
230c63d8-bd77-4719-88b4-42beb46349d8,3.073688706003966,612
b8c4e6df-1be8-4007-a3f4-932f61246ec7,3.072202215968191,613
65fc120d-d425-4f99-907d-de8809905cd2,3.0716146982309573,614
47528537-9669-4950-835b-45d32d3582ca,3.071160901998894,615
fbc8ee13-5523-4107-91cb-a4381a166cf9,3.071118245984128,616
61b575de-4e84-455b-bbe9-93d807925606,3.070855391270434,617
aac57756-ceb5-47d8-ba02-34467ea93961,3.070252079788902,618
bd2fbc9a-08dd-4dcf-9c8e-3b292346c1e7,3.06990369233952,619
8be84c18-9a15-4d2f-86cc-ce9ac256b613,3.06989799208236,620
866cd5ed-be14-4d79-80aa-4d87a8d323a2,3.069463695630953,621
83851ed4-3be1-4507-ad32-2424c7997440,3.0694120492225783,622
f609041e-56e2-4e04-a829-84ed767d766b,3.0690934203953546,623
6dce5741-a2f5-4a6b-95e1-46213c4a3f56,3.068275282373541,624
e5e44bb7-3257-4dc7-8af2-4f37d5a1337a,3.0678438083296897,625
c953b9f8-170e-46ad-b711-c8eb1c559526,3.066957582275508,626
0b52d317-656e-40f5-a34b-ea53c259fee0,3.0662018939806366,627
36b66c1e-2985-4175-826c-e8cfac9b38ed,3.0635260360919925,628
f25d15e8-3985-4b77-99a5-39d921f62c03,3.0628209509195217,629
fb46e199-7785-4f32-8328-4fdb445af7aa,3.0626721893463404,630
17ec8313-75d8-4b20-9ffa-152aa5addfbb,3.062630124943463,631
e3987ae3-43f7-4421-9998-3c1f84db82df,3.062441868292108,632
e5fde0c6-35af-4279-81f3-599a7618fd35,3.059963316627968,633
bf4f9315-1f6d-40f7-a415-81c9671c134f,3.0588287231399813,634
7c70a2b1-8a41-43cf-9331-0d225d32847b,3.0581084614658924,635
24a7df73-d980-4d1c-9645-ab5f6afab364,3.057491490708785,636
978f3fda-31c1-4432-9b50-decbf0d22a11,3.0569679588593597,637
d56a9577-a6d2-449f-8dd1-a3f21efc5220,3.0561669424179505,638
1ed588eb-296c-4197-95f9-f5edeac6cc71,3.0560113983116164,639
8d3a6558-1bd5-4ea9-8992-e084b47d730b,3.0551373844963363,640
c99ba420-e02d-44d7-b5ae-68b449b63764,3.054735607663568,641
1868952b-b1a6-4b1f-acdb-f25dbff7038f,3.0542725467576455,642
3f1dc0a1-8daa-447e-9757-1f9de22990f5,3.0527656164555204,643
c4746c97-ab09-485a-b850-dce1dabe906a,3.052262035225415,644
aee3cd58-4196-47d2-97d5-7db660cb7f67,3.050530123686742,645
ab504546-9fd3-469b-881b-277472f30418,3.049861789512857,646
6245b19c-3595-48fd-87fb-7565b851eb20,3.0493028558527926,647
47628668-8a10-4ab1-a727-8f6bff504fe5,3.048729729968911,648
4110baf3-510b-4bec-a743-2237323abaa2,3.04870994169547,649
298c7a78-5ea0-4140-9ecb-b2affe3676fa,3.0475253637878277,650
71c00f44-c427-4f2b-8b6d-9e185285df87,3.0471007059035675,651
437108fd-fa93-4846-9448-1ea9393b7754,3.0467864666920237,652
96617aff-00f5-4ce4-909d-a72d1cba4cef,3.0464012087802117,653
8e9e482c-e24a-4d55-a93b-d224789bda22,3.0453085780329863,654
bc97fea1-098c-4a6b-990f-7a465cd205ac,3.044653731443834,655
b500125f-63c9-4f3f-8f9a-926035704172,3.044266546835879,656
27ea230f-c6e4-4fde-9e33-594a4a1d92d9,3.043933441065886,657
f687156a-2390-4167-be3a-15f51fbdd93a,3.0426731883195717,658
1914cb2b-a5d7-4185-b209-c0e44a0e5452,3.0426094771815717,659
87bc092e-1d25-4138-9a1a-3624f8a928b7,3.0413129076681518,660
50eebd92-513e-4cc1-a67e-98a37b3be837,3.040628245733135,661
27ffc92e-9709-426c-896d-3f9b0205b91a,3.0404521860058784,662
0e1e51e3-971f-4333-8612-9c106992fb90,3.0387104995064993,663
d8a1aa48-30b9-4158-8e93-df27080b35ac,3.0378346298716026,664
fcce37cb-0d56-400a-84c8-867adca30857,3.03648101796861,665
9e3b2833-5154-4fc3-8e46-92fb9abb399b,3.0362748384332887,666
cb81f286-c7ae-4c18-85de-f3c4d8dd6cf3,3.0359880482767037,667
eed2fcc3-8e0d-4c51-a26f-2afed237fac9,3.0353681050438577,668
5f50210a-e185-4535-b5c9-cc3a45d2e2c9,3.035152937010146,669
3be3d9ae-b911-41e0-a6a4-91e24bc7f0b4,3.0345367970507353,670
6c77dd41-9014-4d3e-81d9-69a0c475a593,3.0318657222931487,671
aa6be4c8-ce1f-4bcd-9759-912680d60dce,3.03130551841915,672
47724a53-514e-4a74-80a7-8a5193896025,3.0312713086449574,673
53c386db-bdca-434c-a3a2-d989c814b70e,3.029392507096002,674
dc6f9a27-ede1-46a7-b4b0-6218febc7532,3.028642526631039,675
1a0bdf73-e4cd-44a5-aeb9-a868ab50c69c,3.028028877905957,676
9ba57c52-c30d-493e-831a-a53cfaf6b2da,3.026544926746685,677
c96a0545-b258-4456-9a91-5c2a29a00d6d,3.0262367517672892,678
e7f28de4-f105-404f-a70b-1aae4a23be10,3.0257807417430307,679
322a359d-bbc0-4910-8d19-e32884a4ef0d,3.0256152274664228,680
745cf64e-c1ec-43ee-9fb4-c6e2f0ab3a98,3.0252480224614597,681
212363cb-0c1e-46fa-9f61-7ace3dac61fb,3.024441252311299,682
26d6df52-6e88-436a-ae61-6b72104bf8f6,3.023582091867559,683
2b6ee1a7-3edb-4f3e-9a82-f6e71a1fbdd7,3.0222308990069315,684
ff3cb06c-f13f-4c7c-899a-82228bc5b955,3.01966407488171,685
0c947039-83e5-49b0-86e9-c06a0a55627b,3.0184144433079045,686
504858a2-d196-4795-b8fa-c98bf66a4a7e,3.0180235137110687,687
097ce8c3-4cfd-45e7-9c8a-42d10208b92b,3.017086762231982,688
534053df-a0b7-45b7-a51f-bdcb816bb97e,3.015999396388554,689
cd3b37f9-075d-4d86-8da0-6d9e03711096,3.0155682727651762,690
f151c585-0347-44e8-82ed-72b2f970b37f,3.015138774633186,691
680bfff3-1577-4ef1-84be-a959368ba9c0,3.0145784769130346,692
ac909603-29bb-41e8-a6f4-afee928afa3f,3.0138823645332566,693
a6d9c9f5-0996-4fb7-9bc1-29ad3c65871d,3.0132825810351496,694
2231c42d-c5d2-4ef5-b6e7-8f06eb538bf6,3.0131470229346724,695
30670ec7-a7ed-4b23-aff4-c4225ede407f,3.012455473790641,696
7eabe3e4-18f0-4086-b26a-9ffe85c3f3a0,3.0122137519633165,697
3f6cba2a-8835-418b-b3c8-484bcbcc1db5,3.0114923157447033,698
2b009db0-1ef4-4690-8bef-0098ca9edaa3,3.0110202014136744,699
9452b4a4-3301-4a02-bf1d-e7baa1b4965f,3.010799155436525,700
2613e9ef-0410-4650-b126-17509b4a3e8a,3.010467868438097,701
9400b266-9a6e-4209-95d1-33edd477108a,3.0101631654800136,702
ffc685c5-bf72-4e96-a26c-63c3d2ffacae,3.008927925767999,703
11a3ee98-eab6-407f-b8e0-cf41c493a478,3.0086994817013144,704
5c5efccf-cc00-4293-a7ed-ace353d0db14,3.008340133224835,705
5c2b1ee7-c9ad-49b0-a216-9adea47bc4e5,3.005925707682871,706
9b36b2cb-172c-4a13-ba3c-1b0e9063a912,3.00492824503561,707
4b8b8e8c-3e74-456b-b9d2-5c2d87a52a2d,3.003054997195323,708
8eba2a26-cd6e-4340-a392-cf8371e89389,3.0023533173992245,709
1234c54a-1e2a-4d23-aba0-a9868dfb182a,2.9994085083006925,710
1676831e-4d57-4dd3-8fab-4b6c9d6dd124,2.9983446724819474,711
5fe4431a-e584-4874-8a93-5233f53a020c,2.9976418369360913,712
6997d33c-4f00-4d1b-9345-78b980f4e427,2.9971677272670245,713
ef6b8e63-1de4-409d-9d1e-94f8d3947215,2.9953256717439882,714
4c26be0b-b9f4-42c8-acf6-d81f134523ea,2.9952663381210103,715
3dcd4a3f-7bd5-47fd-b937-fa1667365542,2.9947486889440773,716
459cb0f8-ecf8-4e6b-8336-d09f2546935f,2.991889246514346,717
9db3cbed-4db3-4810-bbe0-ab605e0e86d1,2.9914770758357414,718
bf00e791-16ad-484e-9f25-539fd8f7c73c,2.9914475733437134,719
56cb0258-6b7c-4937-b796-23c59e0c85a1,2.9906186298552067,720
2efbd6ca-cdef-4871-a4e5-5588cb9e1e4b,2.9905393236233815,721
dda62777-6b75-4c7a-a40d-265d0e092034,2.9905114231739764,722
cdabc729-cc63-4569-b94b-01475f7816cd,2.988771523533518,723
5d56ac47-45b4-4150-9fa6-ed189ec5a649,2.9884536566379705,724
437b4570-6ee7-4d20-be8c-d5e66ef1706d,2.9877538584437437,725
0e43b9b8-ac0c-4b8d-9063-50d8fa129b44,2.98607904690353,726
9fd23a22-e0d8-4f97-bf1f-b4ae465b96f5,2.985505678301679,727
25a909f8-64d1-42d2-9b6b-ea84263c6244,2.9851422460710926,728
eff56bb4-89e9-4575-b909-36fecd9a4076,2.9840310602917,729
828fb486-0546-45f9-9fb0-b4a8b666de93,2.9838087908419726,730
1f9dc481-8f03-4910-9f0d-f4ba8e5f550c,2.9809995308100157,731
f3b4c626-2433-4e25-8385-991d1f7de0b5,2.98091624788512,732
32a82cb0-8965-4202-8fab-989e033e1460,2.980646327428811,733
2db4d40c-ed60-4ebc-b1a8-36c8b1cf36fa,2.9803058412746077,734
522ab969-f8ec-4dee-a97b-39e5bb4f5d35,2.9791774908914643,735
58eed1cb-ad8c-4991-8461-e77463e34fa8,2.9769434196743547,736
ca6d564b-1338-4876-9b8a-2de1f7202a15,2.9766724867257586,737
29fd7070-ebbf-4e6e-b9f4-469fb4c5fa3a,2.9762207183730887,738
4229dcff-2e15-482c-8f5d-777b84662983,2.975195782055004,739
b0005b03-f6ff-4651-b446-83338774c83a,2.973732617383183,740
afd3e415-cb56-4425-94e1-4c4da1b8d1e1,2.9728970457801016,741
